,amazon_product_url,author,description,publisher,title,_id.$oid,bestsellers_date.$date.$numberLong,published_date.$date.$numberLong,price.$numberInt,rank.$numberInt,rank_last_week.$numberInt,weeks_on_list.$numberInt,price.$numberDouble
328,http://www.amazon.com/Story-Edgar-Sawtelle-David-Wroblewski/dp/B005DIGU4O?tag=NYTBS-20,David Wroblewski,A mute takes refuge with three dogs in the Wisconsin woods after his father’s death.,Ecco,THE STORY OF EDGAR SAWTELLE,5b4aa4ead3089013507db2d3,1221264000000,1222560000000,,9,9,14,25.95
329,http://www.amazon.com/Gypsy-Morph-Genesis-Shannara-Book/dp/0345484142?tag=NYTBS-20,Terry Brooks,The third volume of the Genesis of Shannara series.,Del Rey/ Ballantine,THE GYPSY MORPH,5b4aa4ead3089013507db2d4,1221264000000,1222560000000,27,10,7,3,
330,http://www.amazon.com/Silks-Dick-Francis/dp/0399155333?tag=NYTBS-20,Dick Francis and Felix Francis,A British defense lawyer and amateur jockey reluctantly represents another jockey who seems to be guilty of murder.,Putnam,SILKS,5b4aa4ead3089013507db2d5,1221264000000,1222560000000,,11,8,3,25.95
331,http://www.amazon.com/Bourne-Sanction-Eric-Van-Lustbader/dp/B002GPYJ8Q?tag=NYTBS-20,Eric Van Lustbader,Robert Ludlum’s character Jason Bourne pursues the leader of a Muslim terrorist group.,Grand Central,THE BOURNE SANCTION,5b4aa4ead3089013507db2d6,1221264000000,1222560000000,,12,11,7,25.99
332,http://www.amazon.com/Home-A-Novel-Marilynne-Robinson/dp/0312428545?tag=NYTBS-20,Marilynne Robinson,The events of the Pulitzer Prize-winning novel “Gilead” are revisited from another perspective.,"Farrar, Straus & Giroux",HOME,5b4aa4ead3089013507db2d7,1221264000000,1222560000000,25,13,13,2,
333,http://www.amazon.com/The-Force-Unleashed-Star-Wars/dp/0345499026?tag=NYTBS-20,Sean Williams,An apprentice to Darth Vader is dispatched to kill the last of his master’s enemies; a “Star Wars” novel.,Del Rey,THE FORCE UNLEASHED,5b4aa4ead3089013507db2d8,1221264000000,1222560000000,26,14,12,4,
334,http://www.amazon.com/Smoke-Screen-Novel-Sandra-Brown/dp/1416563075?tag=NYTBS-20,Sandra Brown,"Scandalous deaths thwart the investigation of a fatal fire at police headquarters in Charleston, S.C.",Simon & Schuster,SMOKE SCREEN,5b4aa4ead3089013507db2d9,1221264000000,1222560000000,,15,10,5,26.95
335,http://www.amazon.com/Supreme-Courtship-Christopher-Buckley/dp/0446579823?tag=NYTBS-20,Christopher Buckley,A Washington satire.,Twelve,SUPREME COURTSHIP,5b4aa4ead3089013507db2da,1221264000000,1222560000000,,16,0,1,24.99
336,http://www.amazon.com/Just-Breathe-Susan-Wiggs/dp/077832656X?tag=NYTBS-20,Susan Wiggs,"Her marriage broken, the author of a syndicated comic strip flees to California, where romance and surprise await.",Mira,JUST BREATHE,5b4aa4ead3089013507db2db,1221264000000,1222560000000,0,17,0,0,
337,http://www.amazon.com/Sweetheart-Chelsea-Cain/dp/031236847X?tag=NYTBS-20,Chelsea Cain,A pill-popping detective is obsessed with the beautiful serial killer who tortured him and who has escaped from prison.,St. Martin’s,SWEETHEART,5b4aa4ead3089013507db2dc,1221264000000,1222560000000,0,18,0,0,
338,http://www.amazon.com/The-Scourge-God-Change-Series/dp/0451462289?tag=NYTBS-20,S M Stirling,,Roc,THE SCOURGE OF GOD,5b4aa4ead3089013507db2dd,1221264000000,1222560000000,0,19,0,0,
339,http://www.amazon.com/Fine-Just-Way-It-Is/dp/1416571663?tag=NYTBS-20,E Annie Proulx,,Simon & Schuster,FINE JUST THE WAY IT IS,5b4aa4ead3089013507db2de,1221264000000,1222560000000,0,20,0,0,
340,http://www.amazon.com/Story-Edgar-Sawtelle-David-Wroblewski/dp/B005DIGU4O?tag=NYTBS-20,David Wroblewski,A mute takes refuge with three dogs in the Wisconsin woods after his father’s death.,Ecco,THE STORY OF EDGAR SAWTELLE,5b4aa4ead3089013507db2df,1221868800000,1223164800000,,1,9,15,25.95
341,http://www.amazon.com/The-Other-Queen-Philippa-Gregory/dp/1416549145?tag=NYTBS-20,Philippa Gregory,"The story of Mary, Queen of Scots, in captivity under Queen Elizabeth.",Touchstone,THE OTHER QUEEN,5b4aa4ead3089013507db2e0,1221868800000,1223164800000,,2,0,1,25.95
342,http://www.amazon.com/Faefever-Fever-Series-Book-3/dp/0440244390?tag=NYTBS-20,Karen Marie Moning,MacKayla is caught in the middle as the faes battle it out in Dublin; the third part of the Fever series.,Delacorte,FAEFEVER,5b4aa4ead3089013507db2e1,1221868800000,1223164800000,,3,0,1,25.95
343,http://www.amazon.com/Girl-Dragon-Tattoo-Stieg-Larsson/dp/0307269752?tag=NYTBS-20,Stieg Larsson,A hacker and a journalist help a wealthy octogenarian investigate his niece’s disappearance 40 years ago; the first part of a trilogy by the late Swedish journalist.,Knopf,THE GIRL WITH THE DRAGON TATTOO,5b4aa4ead3089013507db2e2,1221868800000,1223164800000,,4,0,1,24.95
344,http://www.amazon.com/Guernsey-Literary-Potato-Peel-Society/dp/0385340990?tag=NYTBS-20,Mary Ann Shaffer and Annie Barrows,A journalist meets with residents of the island of Guernsey who resisted the Nazi occupation.,Dial,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY,5b4aa4ead3089013507db2e3,1221868800000,1223164800000,22,5,3,8,
345,http://www.amazon.com/The-Book-Lies-Brad-Meltzer/dp/0446616141?tag=NYTBS-20,Brad Meltzer,"The murder of the father of Superman’s creator, Jerry Siegel, is linked to the biblical story of Cain and Abel.",Grand Central,THE BOOK OF LIES,5b4aa4ead3089013507db2e4,1221868800000,1223164800000,,6,2,3,25.99
346,http://www.amazon.com/The-Host-Novel-Stephenie-Meyer/dp/0316218502?tag=NYTBS-20,Stephenie Meyer,"Aliens have taken control of the minds and bodies of most humans, but one woman won’t surrender.","Little, Brown",THE HOST,5b4aa4ead3089013507db2e5,1221868800000,1223164800000,,7,6,20,25.99
347,http://www.amazon.com/Anathem-Neal-Stephenson/dp/B003B3NW7G?tag=NYTBS-20,Neal Stephenson,An order of cloistered mathematicians and scientists must save their Earth-like planet when catastrophe threatens.,William Morrow,ANATHEM,5b4aa4ead3089013507db2e6,1221868800000,1223164800000,,8,1,2,29.95
348,http://www.amazon.com/American-Wife-Random-Readers-Circle/dp/0812975405?tag=NYTBS-20,Curtis Sittenfeld,A pretty librarian marries the alcoholic son of a wealthy political family who somehow becomes president.,Random House,AMERICAN WIFE,5b4aa4ead3089013507db2e7,1221868800000,1223164800000,26,9,4,3,
349,http://www.amazon.com/Indignation-Vintage-International-Philip-Roth/dp/0307388913?tag=NYTBS-20,Philip Roth,"A Newark, N.J., college student in the Korean War era breaks with his parents and goes to a school in the Midwest.",Houghton Mifflin,INDIGNATION,5b4aa4ead3089013507db2e8,1221868800000,1223164800000,26,10,0,1,
350,http://www.amazon.com/Paul-Dune-Brian-Herbert/dp/0765312948?tag=NYTBS-20,Brian Herbert and Kevin J Anderson,The story of Paul Muad’Dib and his jihad that took place between Frank Herbert’s novels “Dune” and “Dune Messiah.”,Doherty,PAUL OF DUNE,5b4aa4ead3089013507db2e9,1221868800000,1223164800000,,11,0,1,27.95
351,http://www.amazon.com/Order-66-Star-Wars-Vol/dp/0345513851?tag=NYTBS-20,Karen Traviss,The Republic’s clone forces fight against treacherous odds; a “Star Wars” novel.,Del Rey,ORDER 66,5b4aa4ead3089013507db2ea,1221868800000,1223164800000,27,12,0,1,
352,http://www.amazon.com/Dark-Curse-Carpathian-Christine-Feehan/dp/0515146994?tag=NYTBS-20,Christine Feehan,A Carpathian novel.,Berkley,DARK CURSE,5b4aa4ead3089013507db2eb,1221868800000,1223164800000,,13,5,3,24.95
353,http://www.amazon.com/Devil-Bones-Temperance-Brennan-Novels/dp/0743294386?tag=NYTBS-20,Kathy Reichs,"Temperance Brennan, the forensic anthropologist, must identify two victims of voodoo and devil worship.",Scribner,DEVIL BONES,5b4aa4ead3089013507db2ec,1221868800000,1223164800000,,14,8,4,25.95
354,http://www.amazon.com/The-Keepsake-Novel-Tess-Gerritsen/dp/0345497627?tag=NYTBS-20,Tess Gerritsen,A killer who mummifies his victims is on the loose in Boston.,"Ballantine,",THE KEEPSAKE,5b4aa4ead3089013507db2ed,1221868800000,1223164800000,26,15,7,2,
355,http://www.amazon.com/Gypsy-Morph-Genesis-Shannara-Book/dp/0345484142?tag=NYTBS-20,Terry Brooks,The third volume of the Genesis of Shannara series.,Del Rey/ Ballantine,THE GYPSY MORPH,5b4aa4ead3089013507db2ee,1221868800000,1223164800000,0,16,0,0,
356,http://www.amazon.com/The-Force-Unleashed-Star-Wars/dp/0345499026?tag=NYTBS-20,Sean Williams,An apprentice to Darth Vader is dispatched to kill the last of his master’s enemies; a “Star Wars” novel.,Del Rey,THE FORCE UNLEASHED,5b4aa4ead3089013507db2ef,1221868800000,1223164800000,0,17,0,0,
357,http://www.amazon.com/Silks-Dick-Francis/dp/0399155333?tag=NYTBS-20,Dick Francis and Felix Francis,A British defense lawyer and amateur jockey reluctantly represents another jockey who seems to be guilty of murder.,Putnam,SILKS,5b4aa4ead3089013507db2f0,1221868800000,1223164800000,0,18,0,0,
358,http://www.amazon.com/Liberty-Lake-Wobegon-Novel-Novels/dp/0670019917?tag=NYTBS-20,Garrison Keillor,,Viking,LIBERTY,5b4aa4ead3089013507db2f1,1221868800000,1223164800000,0,19,0,0,
359,http://www.amazon.com/Home-A-Novel-Marilynne-Robinson/dp/0312428545?tag=NYTBS-20,Marilynne Robinson,The events of the Pulitzer Prize-winning novel “Gilead” are revisited from another perspective.,"Farrar, Straus & Giroux",HOME,5b4aa4ead3089013507db2f2,1221868800000,1223164800000,0,20,0,0,
360,http://www.amazon.com/Story-Edgar-Sawtelle-David-Wroblewski/dp/B005DIGU4O?tag=NYTBS-20,David Wroblewski,A mute takes refuge with three dogs in the Wisconsin woods after his father’s death.,Ecco,THE STORY OF EDGAR SAWTELLE,5b4aa4ead3089013507db2f3,1222473600000,1223769600000,,1,1,16,25.95
361,http://www.amazon.com/Heat-Lightning-Virgil-Flowers-No/dp/0425230619?tag=NYTBS-20,John Sandford,Virgil Flowers investigates murder cases linked by a lemon in the mouth of each victim.,Putnam,HEAT LIGHTNING,5b4aa4ead3089013507db2f4,1222473600000,1223769600000,,2,0,1,26.95
362,http://www.amazon.com/The-Given-Day-Coughlin-Book/dp/0380731878?tag=NYTBS-20,Dennis Lehane,"A policman, a fugitive and their families persevere in the turbulence of Boston at the end of World War I.",William Morrow,THE GIVEN DAY,5b4aa4ead3089013507db2f5,1222473600000,1223769600000,,3,0,1,27.95
363,http://www.amazon.com/Hot-Mahogany-Stone-Barrington-Novel/dp/0399155155?tag=NYTBS-20,Stuart Woods,A Stone Barrington mystery set amid the intrigues of the world of antiques and old and new money in New England.,Putnam,HOT MAHOGANY,5b4aa4ead3089013507db2f6,1222473600000,1223769600000,,4,0,1,25.95
364,http://www.amazon.com/One-Fifth-Avenue-Candace-Bushnell/dp/B002KAORTS?tag=NYTBS-20,Candace Bushnell,"The worlds of gossip, theater and hedge funds have one address in common.",Hyperion,ONE FIFTH AVENUE,5b4aa4ead3089013507db2f7,1222473600000,1223769600000,,5,0,1,25.95
365,http://www.amazon.com/The-Other-Queen-Philippa-Gregory/dp/1416549145?tag=NYTBS-20,Philippa Gregory,"The story of Mary, Queen of Scots, in captivity under Queen Elizabeth.",Touchstone,THE OTHER QUEEN,5b4aa4ead3089013507db2f8,1222473600000,1223769600000,,6,2,2,25.95
366,http://www.amazon.com/Girl-Dragon-Tattoo-Stieg-Larsson/dp/0307269752?tag=NYTBS-20,Stieg Larsson,A hacker and a journalist investigate the disappearance of an octogenarian’s niece 40 years ago.,Knopf,THE GIRL WITH THE DRAGON TATTOO,5b4aa4ead3089013507db2f9,1222473600000,1223769600000,,7,4,2,24.95
367,http://www.amazon.com/Tsar-A-Thriller-Alex-Hawke/dp/1416550402?tag=NYTBS-20,Ted Bell,The Kremlin has a brutal killer working for it in America.,Simon & Schuster,TSAR,5b4aa4ead3089013507db2fa,1222473600000,1223769600000,,8,0,1,26.95
368,http://www.amazon.com/Guernsey-Literary-Potato-Peel-Society/dp/0385340990?tag=NYTBS-20,Mary Ann Shaffer and Annie Barrows,A journalist meets the island’s old Nazi resisters.,Dial,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY,5b4aa4ead3089013507db2fb,1222473600000,1223769600000,22,9,5,9,
369,http://www.amazon.com/The-Host-Novel-Stephenie-Meyer/dp/0316218502?tag=NYTBS-20,Stephenie Meyer,"Aliens have taken control of the minds and bodies of most humans, but one woman won’t surrender.","Little, Brown",THE HOST,5b4aa4ead3089013507db2fc,1222473600000,1223769600000,,10,7,21,25.99
370,http://www.amazon.com/The-Book-Lies-Brad-Meltzer/dp/0446616141?tag=NYTBS-20,Brad Meltzer,"The murder of the father of Superman’s creator, Jerry Siegel, is linked to the biblical story of Cain and Abel.",Grand Central,THE BOOK OF LIES,5b4aa4ead3089013507db2fd,1222473600000,1223769600000,,11,6,4,25.99
371,http://www.amazon.com/American-Wife-Random-Readers-Circle/dp/0812975405?tag=NYTBS-20,Curtis Sittenfeld,A pretty librarian marries the alcoholic son of a wealthy political family who somehow becomes president.,Random House,AMERICAN WIFE,5b4aa4ead3089013507db2fe,1222473600000,1223769600000,26,12,9,4,
372,http://www.amazon.com/Faefever-Fever-Series-Book-3/dp/0440244390?tag=NYTBS-20,Karen Marie Moning,MacKayla is caught in the middle as the faes battle in Dublin.,Delacorte,FAEFEVER,5b4aa4ead3089013507db2ff,1222473600000,1223769600000,,13,3,2,25.95
373,http://www.amazon.com/Indignation-Vintage-International-Philip-Roth/dp/0307388913?tag=NYTBS-20,Philip Roth,"A Newark, N.J., college student in the Korean War era breaks with his parents and goes to a school in the Midwest.",Houghton Mifflin,INDIGNATION,5b4aa4ead3089013507db300,1222473600000,1223769600000,26,14,10,2,
374,http://www.amazon.com/Anathem-Neal-Stephenson/dp/B003B3NW7G?tag=NYTBS-20,Neal Stephenson,An order of cloistered mathematicians and scientists must save their Earth-like planet when catastrophe threatens.,William Morrow,ANATHEM,5b4aa4ead3089013507db301,1222473600000,1223769600000,,15,8,3,29.95
375,http://www.amazon.com/The-Comforts-Muddy-Saturday-Dalhousie-ebook/dp/B0013TPYZI?tag=NYTBS-20,Alexander McCall Smith,Isabel Dalhousie investigates drug fraud charges.,Knopf,THE COMFORTS OF A MUDDY SATURDAY,5b4aa4ead3089013507db302,1222473600000,1223769600000,,16,0,1,23.95
376,http://www.amazon.com/Night-Thunder-Swagger-Novel-Novels/dp/1416565140?tag=NYTBS-20,Stephen Hunter,A family of deranged evangelicals is somehow involved in a conspiracy that has left Bob Lee Swagger’s daughter in a coma.,Simon & Schuster,NIGHT OF THUNDER,5b4aa4ead3089013507db303,1222473600000,1223769600000,0,17,0,0,
377,http://www.amazon.com/Paul-Dune-Brian-Herbert/dp/0765312948?tag=NYTBS-20,Brian Herbert and Kevin J Anderson,The story of Paul Muad’Dib and his jihad that took place between Frank Herbert’s novels “Dune” and “Dune Messiah.”,Doherty,PAUL OF DUNE,5b4aa4ead3089013507db304,1222473600000,1223769600000,0,18,0,0,
378,http://www.amazon.com/Home-A-Novel-Marilynne-Robinson/dp/0312428545?tag=NYTBS-20,Marilynne Robinson,The events of the Pulitzer Prize-winning novel “Gilead” are revisited from another perspective.,"Farrar, Straus & Giroux",HOME,5b4aa4ead3089013507db305,1222473600000,1223769600000,0,19,0,0,
379,http://www.amazon.com/Order-66-Star-Wars-Vol/dp/0345513851?tag=NYTBS-20,Karen Traviss,The Republic’s clone forces fight against treacherous odds; a “Star Wars” novel.,Del Rey,ORDER 66,5b4aa4ead3089013507db306,1222473600000,1223769600000,0,20,0,0,
380,http://www.amazon.com/The-Lucky-One-Nicholas-Sparks-ebook/dp/B0018QQQK8?tag=NYTBS-20,Nicholas Sparks,A marine returning home sets out to find the woman whose photo he found in Iraq.,Grand Central,THE LUCKY ONE,5b4aa4ead3089013507db307,1223078400000,1224374400000,,1,0,1,24.99
381,http://www.amazon.com/Story-Edgar-Sawtelle-David-Wroblewski/dp/B005DIGU4O?tag=NYTBS-20,David Wroblewski,A mute takes refuge with three dogs in the Wisconsin woods after his father’s death.,Ecco,THE STORY OF EDGAR SAWTELLE,5b4aa4ead3089013507db308,1223078400000,1224374400000,,2,1,17,25.95
382,http://www.amazon.com/One-Fifth-Avenue-Candace-Bushnell/dp/B002KAORTS?tag=NYTBS-20,Candace Bushnell,"The worlds of gossip, theater and hedge funds have one address in common.",Hyperion,ONE FIFTH AVENUE,5b4aa4ead3089013507db309,1223078400000,1224374400000,,3,5,2,25.95
383,http://www.amazon.com/Heat-Lightning-Virgil-Flowers-No/dp/0425230619?tag=NYTBS-20,John Sandford,Virgil Flowers investigates murder cases linked by a lemon in the mouth of each victim.,Putnam,HEAT LIGHTNING,5b4aa4ead3089013507db30a,1223078400000,1224374400000,,4,2,2,26.95
384,http://www.amazon.com/Tsar-A-Thriller-Alex-Hawke/dp/1416550402?tag=NYTBS-20,Ted Bell,The Kremlin has a brutal killer working for it in America.,"Atria,",TSAR,5b4aa4ead3089013507db30b,1223078400000,1224374400000,,5,8,2,26.95
385,http://www.amazon.com/The-Other-Queen-Philippa-Gregory/dp/1416549145?tag=NYTBS-20,Philippa Gregory,"The captivity of Mary, Queen of Scots.",Touchstone,THE OTHER QUEEN,5b4aa4ead3089013507db30c,1223078400000,1224374400000,,6,6,3,25.95
386,http://www.amazon.com/Cedar-Cove-Christmas-Debbie-Macomber-ebook/dp/B001ANST8Q?tag=NYTBS-20,Debbie Macomber,A pregnant woman shows up in Cedar Cove on Christmas Eve and goes into labor in a room above a stable.,Mira,A CEDAR COVE CHRISTMAS,5b4aa4ead3089013507db30d,1223078400000,1224374400000,,7,0,1,16.95
387,http://www.amazon.com/Hot-Mahogany-Stone-Barrington-Novel/dp/0399155155?tag=NYTBS-20,Stuart Woods,A Stone Barrington mystery set amid the intrigues of the world of antiques and old and new money in New England.,Putnam,HOT MAHOGANY,5b4aa4ead3089013507db30e,1223078400000,1224374400000,,8,4,2,25.95
388,http://www.amazon.com/The-Given-Day-Coughlin-Book/dp/0380731878?tag=NYTBS-20,Dennis Lehane,"A policeman, a fugitive and their families persevere in the turbulence of Boston at the end of World War I.",Morrow,THE GIVEN DAY,5b4aa4ead3089013507db30f,1223078400000,1224374400000,,9,3,2,27.95
389,http://www.amazon.com/Girl-Dragon-Tattoo-Stieg-Larsson/dp/0307269752?tag=NYTBS-20,Stieg Larsson,A hacker and a journalist investigate the disappearance of an octogenarian’s niece 40 years ago.,Knopf,THE GIRL WITH THE DRAGON TATTOO,5b4aa4ead3089013507db310,1223078400000,1224374400000,,10,7,3,24.95
390,http://www.amazon.com/The-Host-Novel-Stephenie-Meyer/dp/0316218502?tag=NYTBS-20,Stephenie Meyer,"Aliens have taken control of the minds and bodies of most humans, but one woman won’t surrender.","Little, Brown",THE HOST,5b4aa4ead3089013507db311,1223078400000,1224374400000,,11,10,22,25.99
391,http://www.amazon.com/Guernsey-Literary-Potato-Peel-Society/dp/0385340990?tag=NYTBS-20,Mary Ann Shaffer and Annie Barrows,A journalist meets the island’s old Nazi resisters.,Dial,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY,5b4aa4ead3089013507db312,1223078400000,1224374400000,22,12,9,10,
392,http://www.amazon.com/Anathem-Neal-Stephenson/dp/B003B3NW7G?tag=NYTBS-20,Neal Stephenson,An order of cloistered mathematicians and scientists must save their Earth-like planet when catastrophe threatens.,Morrow,ANATHEM,5b4aa4ead3089013507db313,1223078400000,1224374400000,,13,15,4,29.95
393,http://www.amazon.com/Faefever-Fever-Series-Book-3/dp/0440244390?tag=NYTBS-20,Karen Marie Moning,MacKayla is caught in the middle as the faes battle in Dublin.,Delacorte,FAEFEVER,5b4aa4ead3089013507db314,1223078400000,1224374400000,,14,13,3,25.95
394,http://www.amazon.com/American-Wife-Random-Readers-Circle/dp/0812975405?tag=NYTBS-20,Curtis Sittenfeld,A pretty librarian marries the alcoholic son of a wealthy political family who somehow becomes president.,Random House,AMERICAN WIFE,5b4aa4ead3089013507db315,1223078400000,1224374400000,26,15,12,5,
395,http://www.amazon.com/The-Book-Lies-Brad-Meltzer/dp/0446616141?tag=NYTBS-20,Brad Meltzer,"The murder of the father of Superman’s creator, Jerry Siegel, is linked to the biblical story of Cain and Abel.",Grand Central,THE BOOK OF LIES,5b4aa4ead3089013507db316,1223078400000,1224374400000,,16,11,5,25.99
396,http://www.amazon.com/Night-Thunder-Swagger-Novel-Novels/dp/1416565140?tag=NYTBS-20,Stephen Hunter,A family of deranged evangelicals is somehow involved in a conspiracy that has left Bob Lee Swagger’s daughter in a coma.,Simon & Schuster,NIGHT OF THUNDER,5b4aa4ead3089013507db317,1223078400000,1224374400000,0,17,0,0,
397,http://www.amazon.com/Paul-Dune-Brian-Herbert/dp/0765312948?tag=NYTBS-20,Brian Herbert and Kevin J Anderson,The story of Paul Muad’Dib and his jihad that took place between Frank Herbert’s novels “Dune” and “Dune Messiah.”,Doherty,PAUL OF DUNE,5b4aa4ead3089013507db318,1223078400000,1224374400000,0,18,0,0,
398,http://www.amazon.com/Indignation-Vintage-International-Philip-Roth/dp/0307388913?tag=NYTBS-20,Philip Roth,"A Newark, N.J., college student in the Korean War era breaks with his parents and goes to a school in the Midwest.",Houghton Mifflin,INDIGNATION,5b4aa4ead3089013507db319,1223078400000,1224374400000,0,19,0,0,
399,http://www.amazon.com/The-Comforts-Muddy-Saturday-Dalhousie-ebook/dp/B0013TPYZI?tag=NYTBS-20,Alexander McCall Smith,Isabel Dalhousie investigates drug fraud charges.,Knopf,THE COMFORTS OF A MUDDY SATURDAY,5b4aa4ead3089013507db31a,1223078400000,1224374400000,0,20,0,0,
400,http://www.amazon.com/The-Lucky-One-Nicholas-Sparks-ebook/dp/B0018QQQK8?tag=NYTBS-20,Nicholas Sparks,A marine returning home sets out to track down the woman whose photo he found in Iraq.,Grand Central,THE LUCKY ONE,5b4aa4ead3089013507db31b,1223683200000,1224979200000,,1,1,2,24.99
401,http://www.amazon.com/Story-Edgar-Sawtelle-David-Wroblewski/dp/B005DIGU4O?tag=NYTBS-20,David Wroblewski,A mute takes refuge with three dogs in the Wisconsin woods after his father’s death.,Ecco,THE STORY OF EDGAR SAWTELLE,5b4aa4ead3089013507db31c,1223683200000,1224979200000,,2,2,18,25.95
402,http://www.amazon.com/The-Pirate-King-Forgotten-Realms/dp/0786949643?tag=NYTBS-20,R A Salvatore,"In Book 2 of the Transitions fantasy series, Drizzt returns to Luskan, a city dominated by dangerous pirates.",Wizards of the Coast,THE PIRATE KING,5b4aa4ead3089013507db31d,1223683200000,1224979200000,,3,0,1,27.95
403,http://www.amazon.com/Most-Wanted-Man-John-Carre/dp/1416594884?tag=NYTBS-20,John le Carré,Intelligence agencies involved in the war on terror converge in Hamburg when a young Muslim man with mysterious connections shows up.,Scribner,A MOST WANTED MAN,5b4aa4ead3089013507db31e,1223683200000,1224979200000,28,4,0,1,
404,http://www.amazon.com/One-Fifth-Avenue-Candace-Bushnell/dp/B002KAORTS?tag=NYTBS-20,Candace Bushnell,"The worlds of gossip, theater and hedge funds have one address in common.",Hyperion,ONE FIFTH AVENUE,5b4aa4ead3089013507db31f,1223683200000,1224979200000,,5,3,3,25.95
405,http://www.amazon.com/Heat-Lightning-Virgil-Flowers-No/dp/0425230619?tag=NYTBS-20,John Sandford,Virgil Flowers investigates murder cases linked by a lemon in the mouth of each victim.,Putnam,HEAT LIGHTNING,5b4aa4ead3089013507db320,1223683200000,1224979200000,,6,4,3,26.95
406,http://www.amazon.com/The-Other-Queen-Philippa-Gregory/dp/1416549145?tag=NYTBS-20,Philippa Gregory,"The captivity of Mary, Queen of Scots at the hands of Queen Elizabeth I.",Touchstone,THE OTHER QUEEN,5b4aa4ead3089013507db321,1223683200000,1224979200000,,7,6,4,25.95
407,http://www.amazon.com/Grace-Novel-Richard-Paul-Evans/dp/1416550038?tag=NYTBS-20,Richard Paul Evans,"A runaway girl and the two boys who try to save her, from the author of “The Christmas Box” and “The Gift.”",Simon & Schuster,GRACE,5b4aa4ead3089013507db322,1223683200000,1224979200000,,8,0,1,19.95
408,http://www.amazon.com/The-Host-Novel-Stephenie-Meyer/dp/0316218502?tag=NYTBS-20,Stephenie Meyer,"Aliens have taken control of the minds and bodies of most humans, but one woman won’t surrender.","Little, Brown",THE HOST,5b4aa4ead3089013507db323,1223683200000,1224979200000,,9,11,23,25.99
409,http://www.amazon.com/The-Given-Day-Coughlin-Book/dp/0380731878?tag=NYTBS-20,Dennis Lehane,"A policeman, a fugitive and their families persevere in a turbulent Boston at the end of World War I.",Morrow,THE GIVEN DAY,5b4aa4ead3089013507db324,1223683200000,1224979200000,,10,9,3,27.95
410,http://www.amazon.com/Tsar-A-Thriller-Alex-Hawke/dp/1416550402?tag=NYTBS-20,Ted Bell,The Kremlin has a brutal killer working for it in America.,"Atria,",TSAR,5b4aa4ead3089013507db325,1223683200000,1224979200000,,11,5,3,26.95
411,http://www.amazon.com/Girl-Dragon-Tattoo-Stieg-Larsson/dp/0307269752?tag=NYTBS-20,Stieg Larsson,A hacker and a journalist investigate the disappearance of an octogenarian’s niece 40 years ago.,Knopf,THE GIRL WITH THE DRAGON TATTOO,5b4aa4ead3089013507db326,1223683200000,1224979200000,,12,10,4,24.95
412,http://www.amazon.com/Cedar-Cove-Christmas-Debbie-Macomber-ebook/dp/B001ANST8Q?tag=NYTBS-20,Debbie Macomber,A pregnant woman shows up in Cedar Cove on Christmas Eve and goes into labor in a room above a stable.,Mira,A CEDAR COVE CHRISTMAS,5b4aa4ead3089013507db327,1223683200000,1224979200000,,13,7,2,16.95
413,http://www.amazon.com/Hot-Mahogany-Stone-Barrington-Novel/dp/0399155155?tag=NYTBS-20,Stuart Woods,A Stone Barrington mystery set amid the intrigues of the world of antiques and old and new money in New England.,Putnam,HOT MAHOGANY,5b4aa4ead3089013507db328,1223683200000,1224979200000,,14,8,3,25.95
414,http://www.amazon.com/Guernsey-Literary-Potato-Peel-Society/dp/0385340990?tag=NYTBS-20,Mary Ann Shaffer and Annie Barrows,A journalist meets the island’s old Nazi resisters.,Dial,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY,5b4aa4ead3089013507db329,1223683200000,1224979200000,22,15,12,11,
415,http://www.amazon.com/Devils-Brood-Sharon-Kay-Penman/dp/0399155260?tag=NYTBS-20,Sharon Kay Penman,,Putnam,DEVIL'S BROOD,5b4aa4ead3089013507db32a,1223683200000,1224979200000,0,16,0,0,
416,http://www.amazon.com/The-Book-Lies-Brad-Meltzer/dp/0446616141?tag=NYTBS-20,Brad Meltzer,"The murder of the father of Superman’s creator, Jerry Siegel, is linked to the biblical story of Cain and Abel.",Grand Central,THE BOOK OF LIES,5b4aa4ead3089013507db32b,1223683200000,1224979200000,0,17,0,0,
417,http://www.amazon.com/The-Quilters-Kitchen-Quilts-Recipes/dp/1416583297?tag=NYTBS-20,Jennifer Chiaverini,,Simon & Schuster,THE QUILTER'S KITCHEN,5b4aa4ead3089013507db32c,1223683200000,1224979200000,0,18,0,0,
418,http://www.amazon.com/American-Wife-Random-Readers-Circle/dp/0812975405?tag=NYTBS-20,Curtis Sittenfeld,A pretty librarian marries the alcoholic scion of a wealthy political family who somehow becomes president.,Random House,AMERICAN WIFE,5b4aa4ead3089013507db32d,1223683200000,1224979200000,0,19,0,0,
419,http://www.amazon.com/Foundation-Collegium-Chronicles-Valdemar-Novel/dp/0756405246?tag=NYTBS-20,Mercedes Lackey,,DAW,FOUNDATION,5b4aa4ead3089013507db32e,1223683200000,1224979200000,0,20,0,0,
