,id,neo_reference_id,name,designation,nasa_jpl_url,absolute_magnitude_h,is_potentially_hazardous_asteroid,close_approach_data,is_sentry_object,links.self,estimated_diameter.kilometers.estimated_diameter_min,estimated_diameter.kilometers.estimated_diameter_max,estimated_diameter.meters.estimated_diameter_min,estimated_diameter.meters.estimated_diameter_max,estimated_diameter.miles.estimated_diameter_min,estimated_diameter.miles.estimated_diameter_max,estimated_diameter.feet.estimated_diameter_min,estimated_diameter.feet.estimated_diameter_max,orbital_data.orbit_id,orbital_data.orbit_determination_date,orbital_data.first_observation_date,orbital_data.last_observation_date,orbital_data.data_arc_in_days,orbital_data.observations_used,orbital_data.orbit_uncertainty,orbital_data.minimum_orbit_intersection,orbital_data.jupiter_tisserand_invariant,orbital_data.epoch_osculation,orbital_data.eccentricity,orbital_data.semi_major_axis,orbital_data.inclination,orbital_data.ascending_node_longitude,orbital_data.orbital_period,orbital_data.perihelion_distance,orbital_data.perihelion_argument,orbital_data.aphelion_distance,orbital_data.perihelion_time,orbital_data.mean_anomaly,orbital_data.mean_motion,orbital_data.equinox,orbital_data.orbit_class.orbit_class_type,orbital_data.orbit_class.orbit_class_description,orbital_data.orbit_class.orbit_class_range,name_limited,orbital_data.orbit_class
43,3092169,3092169,(1997 YR10),1997 YR10,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=3092169,20.1,False,"[{'close_approach_date': '1997-12-24', 'close_approach_date_full': '1997-Dec-24 05:17', 'epoch_date_close_approach': 882940620000, 'relative_velocity': {'kilometers_per_second': '19.6636177203', 'kilometers_per_hour': '70789.0237931858', 'miles_per_hour': '43985.5464786048'}, 'miss_distance': {'astronomical': '0.1844050273', 'lunar': '71.7335556197', 'kilometers': '27586599.301371851', 'miles': '17141517.9431235038'}, 'orbiting_body': 'Earth'}]",False,"http://www.neowsapp.com/rest/v1/neo/3092169?api_key=KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a,KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a,KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a",0.2538370294,0.5675968529,253.8370293645,567.5968528656,0.1577269688,0.3526882241,832.7986794202,1862.1944587557,12,2017-04-06 09:17:55,1997-12-29,1998-01-03,5.0,34.0,9,.166033,3.902,2450814.5,.3322881721841053,1.715367788135972,36.690619621157,270.1212610454317,820.6052715980451,1.145371361192778,190.5938216684551,2.285364215079166,2450820.230145402198,357.4861819486316,.4387005695185661,J2000,AMO,Near-Earth asteroid orbits similar to that of 1221 Amor,1.017 AU < q (perihelion) < 1.3 AU,,
44,54000000,54000000,(2020 DX2),2020 DX2,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=54000000,23.497,False,"[{'close_approach_date': '2020-02-25', 'close_approach_date_full': '2020-Feb-25 22:33', 'epoch_date_close_approach': 1582669980000, 'relative_velocity': {'kilometers_per_second': '17.1756642577', 'kilometers_per_hour': '61832.3913276098', 'miles_per_hour': '38420.2433779807'}, 'miss_distance': {'astronomical': '0.1157681104', 'lunar': '45.0337949456', 'kilometers': '17318662.729764848', 'miles': '10761318.0113289824'}, 'orbiting_body': 'Earth'}]",False,"http://www.neowsapp.com/rest/v1/neo/54000000?api_key=KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a,KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a,KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a",0.0531073922,0.1187517392,53.1073922464,118.7517391708,0.0329993934,0.0737888869,174.2368567778,389.6054559411,2,2020-02-26 07:29:04,2020-02-20,2020-02-25,5.0,24.0,9,.0548876,3.341,2458900.5,.6118683094607185,2.24619851812945,9.858420927755869,327.3563962713653,1229.619187505754,.8718208281284123,247.8972241534726,3.620576208130487,2458943.900504556336,347.2934793153528,.2927735705964781,J2000,APO,Near-Earth asteroid orbits which cross the Earth’s orbit similar to that of 1862 Apollo,a (semi-major axis) > 1.0 AU; q (perihelion) < 1.017 AU,,
45,3092170,3092170,(1998 DX11),1998 DX11,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=3092170,27.0,False,"[{'close_approach_date': '1998-02-22', 'close_approach_date_full': '1998-Feb-22 05:06', 'epoch_date_close_approach': 888123960000, 'relative_velocity': {'kilometers_per_second': '9.0509437581', 'kilometers_per_hour': '32583.3975292072', 'miles_per_hour': '20246.0560925232'}, 'miss_distance': {'astronomical': '0.0121961839', 'lunar': '4.7443155371', 'kilometers': '1824523.133568293', 'miles': '1133706.1045487234'}, 'orbiting_body': 'Earth'}]",False,"http://www.neowsapp.com/rest/v1/neo/3092170?api_key=KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a,KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a,KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a",0.0105816886,0.023661375,10.5816885933,23.6613750114,0.0065751544,0.0147024923,34.7168272045,77.6291855923,13,2017-04-06 09:17:54,1998-02-23,1998-02-26,3.0,14.0,8,.0109902,3.183,2450869.5,.6045912153686241,2.492863065461788,6.524313232494579,335.0050772016452,1437.626473218831,.9856999549666915,162.186217152487,4.000026175956884,2450854.056593533752,3.867225897281465,.2504127509518963,J2000,APO,Near-Earth asteroid orbits which cross the Earth’s orbit similar to that of 1862 Apollo,a (semi-major axis) > 1.0 AU; q (perihelion) < 1.017 AU,,
46,3092171,3092171,(1998 DV20),1998 DV20,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=3092171,20.3,False,"[{'close_approach_date': '1998-01-29', 'close_approach_date_full': '1998-Jan-29 15:59', 'epoch_date_close_approach': 886089540000, 'relative_velocity': {'kilometers_per_second': '19.7887217845', 'kilometers_per_hour': '71239.3984243238', 'miles_per_hour': '44265.391759825'}, 'miss_distance': {'astronomical': '0.1799477889', 'lunar': '69.9996898821', 'kilometers': '26919805.930649643', 'miles': '16727191.7551173534'}, 'orbiting_body': 'Earth'}]",False,"http://www.neowsapp.com/rest/v1/neo/3092171?api_key=KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a,KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a,KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a",0.2315021222,0.5176544822,231.5021222103,517.6544821978,0.1438487052,0.3216554833,759.5214226325,1698.3415313737,12,2017-04-06 09:17:53,1998-02-24,1998-03-06,10.0,11.0,8,.0701631,3.544,2450872.5,.608396777796715,1.984899713682786,19.69334032851225,150.8044905583128,1021.424523097348,.7772931236285567,261.3808160181958,3.192506303737014,2450793.681066286840,27.77965037562869,.3524489493441404,J2000,APO,Near-Earth asteroid orbits which cross the Earth’s orbit similar to that of 1862 Apollo,a (semi-major axis) > 1.0 AU; q (perihelion) < 1.017 AU,,
47,3184472,3184472,(1998 DK36),1998 DK36,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=3184472,25.0,False,"[{'close_approach_date': '1998-02-14', 'close_approach_date_full': '1998-Feb-14 23:37', 'epoch_date_close_approach': 887499420000, 'relative_velocity': {'kilometers_per_second': '7.2800549558', 'kilometers_per_hour': '26208.1978408323', 'miles_per_hour': '16284.7549305994'}, 'miss_distance': {'astronomical': '0.0113426613', 'lunar': '4.4122952457', 'kilometers': '1696837.970611431', 'miles': '1054366.2233265078'}, 'orbiting_body': 'Earth'}]",False,"http://www.neowsapp.com/rest/v1/neo/3184472?api_key=KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a,KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a,KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a",0.02658,0.0594346868,26.58,59.4346868419,0.0165160412,0.0369309908,87.2047272,194.9956979785,12,2017-04-06 09:17:53,1998-02-23,1998-02-24,1.0,4.0,9,.00843783,8.179,2450868.5,.4160165389063018,.6922572328487815,2.017520277584303,151.4617199625959,210.3776889314703,.4042667748061776,180.0427072782444,.9802476908913854,2450971.788299469493,183.2522279435727,1.711208074527659,J2000,IEO,An asteroid orbit contained entirely within the orbit of the Earth - Interior Earth Object,q (perihelion) < 0.983 AU,,
48,3092172,3092172,(1998 EE3),1998 EE3,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=3092172,27.2,False,"[{'close_approach_date': '1998-03-05', 'close_approach_date_full': '1998-Mar-05 13:53', 'epoch_date_close_approach': 889105980000, 'relative_velocity': {'kilometers_per_second': '12.0981897751', 'kilometers_per_hour': '43553.4831902005', 'miles_per_hour': '27062.4407078221'}, 'miss_distance': {'astronomical': '0.0131865047', 'lunar': '5.1295503283', 'kilometers': '1972673.015864989', 'miles': '1225762.1727112882'}, 'orbiting_body': 'Earth'}]",False,"http://www.neowsapp.com/rest/v1/neo/3092172?api_key=KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a,KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a,KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a",0.0096506147,0.0215794305,9.6506146958,21.5794304844,0.0059966121,0.0134088323,31.6621227185,70.7986587106,13,2017-04-06 10:07:29,1998-03-01,1998-03-04,3.0,13.0,9,.00980295,3.439,2450875.5,.5809462159150156,2.174769526474363,6.22565267424158,341.1900158477239,1171.435241530806,.9113453995817916,224.5626389710405,3.438193653366935,2450908.319107092205,349.9141854928708,.3073153233204423,J2000,APO,Near-Earth asteroid orbits which cross the Earth’s orbit similar to that of 1862 Apollo,a (semi-major axis) > 1.0 AU; q (perihelion) < 1.017 AU,,
49,3012996,3012996,(1998 FG12),1998 FG12,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=3012996,21.0,False,"[{'close_approach_date': '1998-02-21', 'close_approach_date_full': '1998-Feb-21 04:33', 'epoch_date_close_approach': 888035580000, 'relative_velocity': {'kilometers_per_second': '9.3558405828', 'kilometers_per_hour': '33681.0260980894', 'miles_per_hour': '20928.0797996711'}, 'miss_distance': {'astronomical': '0.1203517141', 'lunar': '46.8168167849', 'kilometers': '18004360.080208967', 'miles': '11187390.5876470646'}, 'orbiting_body': 'Earth'}]",False,"http://www.neowsapp.com/rest/v1/neo/3012996?api_key=KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a,KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a,KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a",0.1677084622,0.3750075218,167.7084621628,375.0075217981,0.1042091748,0.2330187988,550.2246310023,1230.3396778159,11,2017-04-06 09:17:51,1998-03-24,1998-05-02,39.0,42.0,7,.108352,3.378,2459000.5,.5804800823647619,2.241744501672133,8.654360373819644,21.97542850165524,1225.963659168628,.9404564687007413,98.13353985572824,3.543032534643525,2459420.412115708630,236.6942555559763,.2936465508644274,J2000,APO,Near-Earth asteroid orbits which cross the Earth’s orbit similar to that of 1862 Apollo,a (semi-major axis) > 1.0 AU; q (perihelion) < 1.017 AU,,
50,3092175,3092175,(1998 HH1),1998 HH1,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=3092175,23.2,False,"[{'close_approach_date': '1998-04-20', 'close_approach_date_full': '1998-Apr-20 03:06', 'epoch_date_close_approach': 893041560000, 'relative_velocity': {'kilometers_per_second': '11.0721262621', 'kilometers_per_hour': '39859.6545434059', 'miles_per_hour': '24767.2392355958'}, 'miss_distance': {'astronomical': '0.0713837329', 'lunar': '27.7682720981', 'kilometers': '10678854.394488923', 'miles': '6635532.4270082174'}, 'orbiting_body': 'Earth'}]",False,"http://www.neowsapp.com/rest/v1/neo/3092175?api_key=KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a,KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a,KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a",0.0608912622,0.1361570015,60.8912622106,136.1570015386,0.0378360645,0.0846040122,199.7744887109,446.7093369279,12,2017-04-06 09:17:51,1998-04-17,1998-05-19,32.0,41.0,7,.0557276,3.479,2459000.5,.5088705587402553,2.155912678984384,15.99240967175266,203.5757658742242,1156.232511221724,1.0588321894344,359.9507772337019,3.252993168534368,2459012.542882238196,356.2503756262921,.3113560607456097,J2000,AMO,Near-Earth asteroid orbits similar to that of 1221 Amor,1.017 AU < q (perihelion) < 1.3 AU,,
51,3013039,3013039,(1998 HT31),1998 HT31,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=3013039,20.8,True,"[{'close_approach_date': '1998-05-08', 'close_approach_date_full': '1998-May-08 20:23', 'epoch_date_close_approach': 894658980000, 'relative_velocity': {'kilometers_per_second': '17.8865244346', 'kilometers_per_hour': '64391.4879644329', 'miles_per_hour': '40010.3665076778'}, 'miss_distance': {'astronomical': '0.0318042452', 'lunar': '12.3718513828', 'kilometers': '4757847.338877724', 'miles': '2956389.2467876312'}, 'orbiting_body': 'Earth'}]",False,"http://www.neowsapp.com/rest/v1/neo/3013039?api_key=KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a,KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a,KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a",0.1838886721,0.411187571,183.8886720703,411.1875710413,0.1142630881,0.2555000322,603.309310875,1349.040630575,13,2017-04-06 09:17:51,1998-04-21,1998-05-09,18.0,144.0,8,.0311557,3.067,2450936.5,.6928744887258212,2.511614250385363,6.791159234373215,213.9050034821358,1453.877563889573,.7713808107731179,80.42004986794736,4.251847689997609,2450984.668666428580,348.0727783790149,.2476136979766635,J2000,APO,Near-Earth asteroid orbits which cross the Earth’s orbit similar to that of 1862 Apollo,a (semi-major axis) > 1.0 AU; q (perihelion) < 1.017 AU,,
52,3092184,3092184,(1998 KO3),1998 KO3,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=3092184,19.5,False,"[{'close_approach_date': '1998-05-16', 'close_approach_date_full': '1998-May-16 21:54', 'epoch_date_close_approach': 895355640000, 'relative_velocity': {'kilometers_per_second': '31.6869806202', 'kilometers_per_hour': '114073.130232751', 'miles_per_hour': '70880.6069493446'}, 'miss_distance': {'astronomical': '0.2245416031', 'lunar': '87.3466836059', 'kilometers': '33590945.550145397', 'miles': '20872445.6966925986'}, 'orbiting_body': 'Earth'}]",False,"http://www.neowsapp.com/rest/v1/neo/3092184?api_key=KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a,KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a,KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a",0.3346223745,0.7482383761,334.6223744549,748.2383760735,0.2079246394,0.464933628,1097.8424710066,2454.8503937571,11,2017-04-06 09:17:47,1998-05-24,1998-05-30,6.0,60.0,9,.080075,2.476,2450960.5,.77562632969559,2.660702231294037,54.80881592437147,65.2094489126908,1585.232025713093,.5969915252225764,75.60300399027068,4.724412937365497,2450892.301041902015,15.4877169506025,.2270960932914912,J2000,APO,Near-Earth asteroid orbits which cross the Earth’s orbit similar to that of 1862 Apollo,a (semi-major axis) > 1.0 AU; q (perihelion) < 1.017 AU,,
53,3013061,3013061,(1998 KJ17),1998 KJ17,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=3013061,23.5,False,"[{'close_approach_date': '1998-05-30', 'close_approach_date_full': '1998-May-30 22:05', 'epoch_date_close_approach': 896565900000, 'relative_velocity': {'kilometers_per_second': '8.1354755639', 'kilometers_per_hour': '29287.712030214', 'miles_per_hour': '18198.245288996'}, 'miss_distance': {'astronomical': '0.0300788639', 'lunar': '11.7006780571', 'kilometers': '4499733.971459893', 'miles': '2796005.0373888034'}, 'orbiting_body': 'Earth'}, {'close_approach_date': '2121-07-02', 'close_approach_date_full': '2121-Jul-02 10:35', 'epoch_date_close_approach': 4780895700000, 'relative_velocity': {'kilometers_per_second': '12.9487156221', 'kilometers_per_hour': '46615.3762396378', 'miles_per_hour': '28964.9819751238'}, 'miss_distance': {'astronomical': '0.2029465446', 'lunar': '78.9462058494', 'kilometers': '30360370.796020002', 'miles': '18865059.6282079476'}, 'orbiting_body': 'Earth'}]",False,"http://www.neowsapp.com/rest/v1/neo/3013061?api_key=KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a,KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a,KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a",0.0530340723,0.1185877909,53.0340723319,118.5877908577,0.0329538346,0.0736870142,173.9963058693,389.0675677576,11,2017-04-06 09:17:47,1998-05-28,1998-06-05,8.0,61.0,8,.0257307,3.686,2450964.5,.4821924978679397,1.988850172981254,9.129653713629603,76.18502615776559,1024.475384833981,1.029841540186339,163.8132288059148,2.947858805776169,2450955.754690224674,3.073096304434443,.3513993653037736,J2000,AMO,Near-Earth asteroid orbits similar to that of 1221 Amor,1.017 AU < q (perihelion) < 1.3 AU,,
54,3013658,3013658,(1998 OP4),1998 OP4,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=3013658,24.0,False,"[{'close_approach_date': '1998-07-27', 'close_approach_date_full': '1998-Jul-27 07:05', 'epoch_date_close_approach': 901523100000, 'relative_velocity': {'kilometers_per_second': '10.221318952', 'kilometers_per_hour': '36796.7482270805', 'miles_per_hour': '22864.0683636545'}, 'miss_distance': {'astronomical': '0.0391603397', 'lunar': '15.2333721433', 'kilometers': '5858303.407596439', 'miles': '3640180.9400472982'}, 'orbiting_body': 'Earth'}]",False,"http://www.neowsapp.com/rest/v1/neo/3013658?api_key=KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a,KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a,KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a",0.0421264611,0.0941976306,42.1264610556,94.1976305719,0.0261761612,0.0585316759,138.2101784897,309.0473542854,11,2017-04-06 09:17:47,1998-07-27,1998-07-31,4.0,21.0,8,.0391332,3.391,2451022.5,.5350915362375179,2.253014123510535,13.31364729090936,126.9184781913948,1235.21995241095,1.047445334996458,167.2786397840621,3.458582912024613,2451013.067331027600,2.749114296151081,.2914460694205418,J2000,AMO,Near-Earth asteroid orbits similar to that of 1221 Amor,1.017 AU < q (perihelion) < 1.3 AU,,
55,3092188,3092188,(1998 QH28),1998 QH28,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=3092188,22.9,False,"[{'close_approach_date': '1998-07-30', 'close_approach_date_full': '1998-Jul-30 00:40', 'epoch_date_close_approach': 901759200000, 'relative_velocity': {'kilometers_per_second': '8.6935505595', 'kilometers_per_hour': '31296.78201432', 'miles_per_hour': '19446.6032466201'}, 'miss_distance': {'astronomical': '0.2032286654', 'lunar': '79.0559508406', 'kilometers': '30402575.466782698', 'miles': '18891284.3945613124'}, 'orbiting_body': 'Earth'}]",False,"http://www.neowsapp.com/rest/v1/neo/3092188?api_key=KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a,KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a,KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a",0.0699125232,0.1563291544,69.9125232246,156.3291544087,0.0434416145,0.097138403,229.3718026961,512.8909429502,11,2017-04-06 09:17:44,1998-08-23,1998-08-30,7.0,15.0,9,.191956,2.994,2451052.5,.5877303969402687,2.84200646638799,13.52954788222486,328.8295181968772,1749.991823273316,1.171672877790966,325.4330557171598,4.512340054985013,2451008.587506362073,9.033469470779764,.205715246901342,J2000,AMO,Near-Earth asteroid orbits similar to that of 1221 Amor,1.017 AU < q (perihelion) < 1.3 AU,,
56,3013664,3013664,(1998 QA62),1998 QA62,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=3013664,19.0,True,"[{'close_approach_date': '1998-09-13', 'close_approach_date_full': '1998-Sep-13 23:41', 'epoch_date_close_approach': 905730060000, 'relative_velocity': {'kilometers_per_second': '30.2621353599', 'kilometers_per_hour': '108943.6872956184', 'miles_per_hour': '67693.3705865469'}, 'miss_distance': {'astronomical': '0.1660987988', 'lunar': '64.6124327332', 'kilometers': '24848026.510038556', 'miles': '15439847.7180858328'}, 'orbiting_body': 'Earth'}]",False,"http://www.neowsapp.com/rest/v1/neo/3013664?api_key=KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a,KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a,KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a",0.4212646106,0.9419763057,421.2646105562,941.9763057186,0.2617616123,0.5853167591,1382.1017848971,3090.4735428537,25,2017-04-06 09:17:44,1998-08-29,1998-09-20,22.0,48.0,9,.0233903,3.288,2451058.5,.7452136532589615,2.058831236774258,24.8728920647767,181.6061674712147,1079.020137873384,.5245620893740472,273.1664763297848,3.593100384174469,2451114.733953724927,341.23832667213,.3336360345503059,J2000,APO,Near-Earth asteroid orbits which cross the Earth’s orbit similar to that of 1862 Apollo,a (semi-major axis) > 1.0 AU; q (perihelion) < 1.017 AU,,
57,3014781,3014781,(1998 QA105),1998 QA105,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=3014781,21.5,False,"[{'close_approach_date': '1967-10-02', 'close_approach_date_full': '1967-Oct-02 16:28', 'epoch_date_close_approach': -70961520000, 'relative_velocity': {'kilometers_per_second': '6.7191135303', 'kilometers_per_hour': '24188.8087091461', 'miles_per_hour': '15029.9850559692'}, 'miss_distance': {'astronomical': '0.3277691025', 'lunar': '127.5021808725', 'kilometers': '49033559.585811675', 'miles': '30468041.104784115'}, 'orbiting_body': 'Earth'}, {'close_approach_date': '1998-09-29', 'close_approach_date_full': '1998-Sep-29 22:17', 'epoch_date_close_approach': 907107420000, 'relative_velocity': {'kilometers_per_second': '5.1724752237', 'kilometers_per_hour': '18620.9108051965', 'miles_per_hour': '11570.3098278178'}, 'miss_distance': {'astronomical': '0.270354865', 'lunar': '105.168042485', 'kilometers': '40444511.94813755', 'miles': '25131054.38209619'}, 'orbiting_body': 'Earth'}]",False,"http://www.neowsapp.com/rest/v1/neo/3014781?api_key=KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a,KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a,KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a",0.1332155667,0.2978790628,133.2155666981,297.8790627982,0.0827762899,0.1850934111,437.0589598459,977.2935443908,12,2017-04-06 09:17:44,1998-08-30,1998-10-27,58.0,25.0,6,.28363,3.133,2459000.5,.531596403750863,2.703527190042353,8.30553849148893,336.8853536578704,1623.657935600181,1.266341858373162,39.89880554884192,4.140712521711543,2459205.929737823032,314.4517943128493,.2217215782380462,J2000,AMO,Near-Earth asteroid orbits similar to that of 1221 Amor,1.017 AU < q (perihelion) < 1.3 AU,,
58,3092193,3092193,(1998 SS4),1998 SS4,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=3092193,21.8,False,"[{'close_approach_date': '1998-09-23', 'close_approach_date_full': '1998-Sep-23 03:13', 'epoch_date_close_approach': 906520380000, 'relative_velocity': {'kilometers_per_second': '7.6704385826', 'kilometers_per_hour': '27613.5788974557', 'miles_per_hour': '17158.0040654774'}, 'miss_distance': {'astronomical': '0.117664025', 'lunar': '45.771305725', 'kilometers': '17602287.51562675', 'miles': '10937554.28107915'}, 'orbiting_body': 'Earth'}]",False,"http://www.neowsapp.com/rest/v1/neo/3092193?api_key=KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a,KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a,KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a",0.1160259082,0.2594418179,116.0259082094,259.4418179074,0.0720951346,0.1612096218,380.6624406898,851.1870938635,11,2017-04-06 09:17:43,1998-09-19,1998-10-13,24.0,38.0,7,.109815,3.409,2459000.5,.5107746039349749,2.274623906668043,9.594023233100046,180.7206418263101,1253.033914939141,1.112803781638648,174.6211426948107,3.436444031697438,2458592.038514535896,117.3520788335719,.2873026784893409,J2000,AMO,Near-Earth asteroid orbits similar to that of 1221 Amor,1.017 AU < q (perihelion) < 1.3 AU,,
59,3092196,3092196,(1998 UR),1998 UR,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=3092196,22.7,False,"[{'close_approach_date': '1998-10-10', 'close_approach_date_full': '1998-Oct-10 16:23', 'epoch_date_close_approach': 908036580000, 'relative_velocity': {'kilometers_per_second': '11.3335950842', 'kilometers_per_hour': '40800.9423030242', 'miles_per_hour': '25352.1188437875'}, 'miss_distance': {'astronomical': '0.105902504', 'lunar': '41.196074056', 'kilometers': '15842789.02606648', 'miles': '9844252.616738224'}, 'orbiting_body': 'Earth'}]",False,"http://www.neowsapp.com/rest/v1/neo/3092196?api_key=KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a,KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a,KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a",0.0766575574,0.1714115092,76.6575573531,171.4115092306,0.0476327831,0.1065101409,251.5011804664,562.3737359442,14,2017-04-06 09:17:40,1998-10-16,1998-10-27,11.0,23.0,9,.105282,4.145,2451104.5,.3795005324777705,1.652048452945687,17.39456326472516,28.22935934638322,775.5907087403651,1.025095185373722,311.9727436389869,2.279001720517653,2451062.511424790284,19.48951541728424,.4641623422548151,J2000,AMO,Near-Earth asteroid orbits similar to that of 1221 Amor,1.017 AU < q (perihelion) < 1.3 AU,,
60,3092202,3092202,(1998 WY1),1998 WY1,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=3092202,21.9,False,"[{'close_approach_date': '1998-11-17', 'close_approach_date_full': '1998-Nov-17 15:06', 'epoch_date_close_approach': 911315160000, 'relative_velocity': {'kilometers_per_second': '14.1662731641', 'kilometers_per_hour': '50998.5833907758', 'miles_per_hour': '31688.5364407851'}, 'miss_distance': {'astronomical': '0.0772739769', 'lunar': '30.0595770141', 'kilometers': '11560022.350669203', 'miles': '7183064.8055648814'}, 'orbiting_body': 'Earth'}, {'close_approach_date': '2000-12-01', 'close_approach_date_full': '2000-Dec-01 01:07', 'epoch_date_close_approach': 975632820000, 'relative_velocity': {'kilometers_per_second': '18.3585176266', 'kilometers_per_hour': '66090.6634556804', 'miles_per_hour': '41066.1680788921'}, 'miss_distance': {'astronomical': '0.3019601576', 'lunar': '117.4625013064', 'kilometers': '45172596.401824312', 'miles': '28068949.8295950256'}, 'orbiting_body': 'Earth'}]",False,"http://www.neowsapp.com/rest/v1/neo/3092202?api_key=KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a,KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a,KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a,KidBlDQkkXeu9dFpdV5GSVDrTH2H640zggDaZJ1a",0.1108038821,0.2477650126,110.8038821264,247.7650126055,0.068850319,0.1539539936,363.5298086356,812.8773639568,11,2017-04-06 09:17:37,1998-11-16,1998-11-28,12.0,32.0,8,.0683693,4.169,2451137.5,.3568551955404495,1.614242177730599,24.65696003748272,238.7043645883566,749.1201220061138,1.038191469746905,157.899901381587,2.190292885714293,2451116.149471098443,10.2602909450319,.4805637833301478,J2000,AMO,Near-Earth asteroid orbits similar to that of 1221 Amor,1.017 AU < q (perihelion) < 1.3 AU,,
